REPORTING_PERIOD_START,REPORTING_PERIOD_END,STATUS,BREAKDOWN,PRIMARY_LEVEL,PRIMARY_LEVEL_DESCRIPTION,SECONDARY_LEVEL,SECONDARY_LEVEL_DESCRIPTION,METRIC,METRIC_NAME,METRIC_VALUE
01/04/2026,30/04/2026,Latest Available Data,England,England,England,NONE,NONE,ASD16e,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks,110788
01/04/2026,30/04/2026,Latest Available Data,England,England,England,NONE,NONE,ASD16f,"Number of patients with an open suspected autism referral in the month per 100,000 of the population",518.8244238
01/04/2026,30/04/2026,Latest Available Data,England,England,England,NONE,NONE,ASD16g,"Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",450.8743634
01/04/2026,30/04/2026,Latest Available Data,England,England,England,NONE,NONE,ASD16h,"Number of patients aged 0 to 17 with an open suspected autism referral in the month per 100,000 of the population",1376.744796
01/04/2026,30/04/2026,Latest Available Data,England,England,England,NONE,NONE,ASD16i,"Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",1222.709656
01/04/2026,30/04/2026,Latest Available Data,England,England,England,NONE,NONE,ASD16j,"Number of patients aged 18 and over with an open suspected autism referral in the month per 100,000 of the population",293.3841853
01/04/2026,30/04/2026,Latest Available Data,England,England,England,NONE,NONE,ASD16k,"Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks per 100,000 of the population",247.7623496
01/04/2026,30/04/2026,Latest Available Data,England,England,England,NONE,NONE,ASD18,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,9249
01/04/2026,30/04/2026,Latest Available Data,England,England,England,NONE,NONE,ASD18a,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,29269
01/04/2026,30/04/2026,Latest Available Data,England,England,England,NONE,NONE,ASD18b,Number of patients with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,217497
01/04/2026,30/04/2026,Latest Available Data,England,England,England,NONE,NONE,ASD18c,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,5094
01/04/2026,30/04/2026,Latest Available Data,England,England,England,NONE,NONE,ASD18d,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,4155
01/04/2026,30/04/2026,Latest Available Data,England,England,England,NONE,NONE,ASD18e,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,19509
01/04/2026,30/04/2026,Latest Available Data,England,England,England,NONE,NONE,ASD18f,Number of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,120181
01/04/2026,30/04/2026,Latest Available Data,England,England,England,NONE,NONE,ASD18g,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,9760
01/04/2026,30/04/2026,Latest Available Data,England,England,England,NONE,NONE,ASD18h,Number of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,97355
01/04/2026,30/04/2026,Latest Available Data,England,England,England,NONE,NONE,ASD19,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,3.631345235
01/04/2026,30/04/2026,Latest Available Data,England,England,England,NONE,NONE,ASD19a,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment after more than 13 weeks,11.49160381
01/04/2026,30/04/2026,Latest Available Data,England,England,England,NONE,NONE,ASD19b,Proportion of patients with an open suspected autism referral in the month that has been open for at least 13 weeks that have not had a care contact appointment recorded,85.39373928
01/04/2026,30/04/2026,Latest Available Data,England,England,England,NONE,NONE,ASD19c,Proportion of patients aged 0 to 17 with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,3.538261709
01/04/2026,30/04/2026,Latest Available Data,England,England,England,NONE,NONE,ASD19d,Proportion of patients aged 18 and over with an open suspected autism referral in the month that has been open for at least 13 weeks receiving a first appointment in 13 weeks or less,3.750406181
